patent_number,x1,x2
8548839,-0.8666666666666667,-0.8666666666666667
11107562,-0.8666666666666667,-0.8666666666666667
10380497,0.8666666666666667,0.33333333333333326
11176945,0.19999999999999996,0.33333333333333326
10936160,0.7333333333333334,-1.0
10847263,0.33333333333333326,0.46666666666666656
10892045,-0.7333333333333334,0.8666666666666667
10405745,-0.7333333333333334,0.8666666666666667
10650928,0.8666666666666667,-1.0
10762984,-0.7333333333333334,0.7333333333333334
10446271,0.6000000000000001,0.33333333333333326
10311352,-1.0,0.7333333333333334
10204211,0.7333333333333334,0.19999999999999996
10832803,-0.6,0.7333333333333334
10171935,-0.6,1.0
10991053,0.33333333333333326,-0.33333333333333337
10152608,0.19999999999999996,-0.8666666666666667
11030874,-0.7333333333333334,0.7333333333333334
11157808,-0.6,0.8666666666666667
10121356,0.33333333333333326,0.33333333333333326
10803985,0.46666666666666656,0.33333333333333326
11195128,-0.7333333333333334,0.6000000000000001
11087423,0.46666666666666656,-0.19999999999999996
10931437,0.46666666666666656,0.33333333333333326
10834549,-0.33333333333333337,0.33333333333333326
10768811,-0.6,1.0
10839943,-0.8666666666666667,0.46666666666666656
8825568,0.46666666666666656,0.33333333333333326
10410187,0.33333333333333326,0.33333333333333326
11080423,0.8666666666666667,0.33333333333333326
10586298,-0.7333333333333334,0.7333333333333334
11164671,0.46666666666666656,0.33333333333333326
10541047,0.33333333333333326,0.33333333333333326
10943691,0.6000000000000001,0.46666666666666656
9177109,-0.8666666666666667,0.6000000000000001
9805166,-0.6,-0.8666666666666667
8745721,-0.7333333333333334,0.7333333333333334
10790049,-0.8666666666666667,-0.8666666666666667
8335672,0.46666666666666656,0.33333333333333326
11049592,0.6000000000000001,0.33333333333333326
8781854,0.33333333333333326,-1.0
10719581,-0.7333333333333334,0.7333333333333334
10596317,0.46666666666666656,0.33333333333333326
10706360,-0.8666666666666667,0.6000000000000001
10162936,0.46666666666666656,0.33333333333333326
11023946,-0.8666666666666667,-1.0
10521555,0.46666666666666656,0.33333333333333326
10467380,-1.0,-0.8666666666666667
10600508,-0.8666666666666667,0.6000000000000001
10248763,0.46666666666666656,0.46666666666666656
10255622,-0.8666666666666667,0.6000000000000001
9542530,-0.8666666666666667,0.6000000000000001
10559385,0.7333333333333334,-0.8666666666666667
11151896,-0.7333333333333334,0.7333333333333334
11049594,0.46666666666666656,0.33333333333333326
10156895,-1.0,0.6000000000000001
9672325,-0.8666666666666667,0.6000000000000001
10631783,0.46666666666666656,0.33333333333333326
10867324,0.46666666666666656,0.33333333333333326
10332410,0.06666666666666665,0.33333333333333326
10825554,0.7333333333333334,-1.0
11107563,0.8666666666666667,-1.0
10748653,-0.8666666666666667,0.6000000000000001
11195599,-0.7333333333333334,0.7333333333333334
11182459,-0.4666666666666667,-0.7333333333333334
11188676,-0.6,0.8666666666666667
10311168,0.6000000000000001,0.33333333333333326
10901980,0.46666666666666656,0.33333333333333326
9760680,0.33333333333333326,0.33333333333333326
10937531,-0.4666666666666667,-0.8666666666666667
9536052,0.46666666666666656,-0.8666666666666667
10991457,-0.4666666666666667,0.8666666666666667
9965590,-0.7333333333333334,0.7333333333333334
11182721,-1.0,0.33333333333333326
11004548,-0.8666666666666667,0.6000000000000001
10521559,-0.4666666666666667,1.0
10783992,-0.8666666666666667,-0.8666666666666667
10942987,0.46666666666666656,0.33333333333333326
10713694,0.46666666666666656,0.33333333333333326
10832810,0.46666666666666656,0.33333333333333326
9964416,-0.8666666666666667,-1.0
11013418,-0.8666666666666667,1.0
10586019,0.46666666666666656,0.33333333333333326
10622100,-0.8666666666666667,-0.8666666666666667
10622103,-1.0,0.7333333333333334
9754336,0.33333333333333326,0.33333333333333326
10580083,0.46666666666666656,0.46666666666666656
11157595,-0.8666666666666667,-0.7333333333333334
10660522,-0.8666666666666667,-0.8666666666666667
8799197,0.46666666666666656,0.33333333333333326
10468131,0.33333333333333326,0.46666666666666656
9147041,0.6000000000000001,0.33333333333333326
10777321,-0.7333333333333334,0.7333333333333334
9710431,0.46666666666666656,0.33333333333333326
8719945,0.33333333333333326,0.33333333333333326
11107015,0.33333333333333326,0.33333333333333326
9946843,0.7333333333333334,0.19999999999999996
10777308,-0.8666666666666667,-0.8666666666666667
9185202,-0.8666666666666667,0.7333333333333334
10496788,0.46666666666666656,-0.8666666666666667
10311975,0.19999999999999996,-0.8666666666666667
10832818,0.46666666666666656,0.19999999999999996
9978165,-1.0,0.8666666666666667
11004545,0.33333333333333326,0.33333333333333326
11056229,-0.8666666666666667,-0.8666666666666667
9361076,0.46666666666666656,0.33333333333333326
10628553,-0.8666666666666667,0.46666666666666656
9536053,-0.8666666666666667,-0.6
10755369,0.33333333333333326,0.33333333333333326
10638999,-0.8666666666666667,1.0
11089959,-0.8666666666666667,-0.8666666666666667
9460264,-0.7333333333333334,1.0
10643750,-0.8666666666666667,-0.8666666666666667
10957442,-0.4666666666666667,0.8666666666666667
8473315,-0.7333333333333334,-0.4666666666666667
10248759,0.7333333333333334,0.6000000000000001
11031129,0.6000000000000001,0.19999999999999996
11195598,-0.8666666666666667,0.7333333333333334
10950350,-0.8666666666666667,0.6000000000000001
10915222,-0.7333333333333334,-0.8666666666666667
10664572,-1.0,-0.8666666666666667
9659186,-0.33333333333333337,1.0
9613445,-0.8666666666666667,0.46666666666666656
11011266,-0.8666666666666667,-0.8666666666666667
10867703,-0.8666666666666667,-0.8666666666666667
11120897,-0.7333333333333334,-0.8666666666666667
10593426,0.6000000000000001,-0.8666666666666667
10483003,-0.8666666666666667,-0.8666666666666667
10831863,0.33333333333333326,-0.8666666666666667
10628986,-1.0,0.46666666666666656
10325335,-0.8666666666666667,-0.8666666666666667
8847767,-0.8666666666666667,-1.0
10607728,0.33333333333333326,0.33333333333333326
10402782,0.33333333333333326,-0.19999999999999996
10878961,-0.6,-0.4666666666666667
9280637,-0.8666666666666667,1.0
9326723,0.7333333333333334,0.33333333333333326
10046113,0.6000000000000001,0.33333333333333326
9904769,-0.7333333333333334,-0.8666666666666667
9946840,0.6000000000000001,0.33333333333333326
10861604,-0.8666666666666667,-0.8666666666666667
8630874,-0.8666666666666667,-0.8666666666666667
9183720,-1.0,0.8666666666666667
11139052,-0.8666666666666667,0.6000000000000001
11082807,0.33333333333333326,0.33333333333333326
9076315,0.6000000000000001,0.33333333333333326
8751039,0.19999999999999996,0.33333333333333326
10658076,-0.7333333333333334,0.7333333333333334
10872685,-0.8666666666666667,0.46666666666666656
9830205,-0.33333333333333337,1.0
10332055,0.46666666666666656,0.33333333333333326
10339271,0.46666666666666656,0.33333333333333326
11114187,-0.8666666666666667,-1.0
10325679,-0.7333333333333334,0.7333333333333334
10553305,-0.8666666666666667,-1.0
8668138,-0.8666666666666667,0.46666666666666656
11055980,-0.6,0.46666666666666656
10216900,-0.33333333333333337,-0.33333333333333337
8360308,0.8666666666666667,0.7333333333333334
11031139,0.33333333333333326,0.33333333333333326
10431330,-0.7333333333333334,0.7333333333333334
10861589,-0.8666666666666667,-0.8666666666666667
9483614,-0.33333333333333337,1.0
10714219,0.8666666666666667,0.7333333333333334
9881136,-0.33333333333333337,0.8666666666666667
9052809,0.33333333333333326,-0.33333333333333337
10991463,-0.6,-0.8666666666666667
10980417,-0.4666666666666667,-1.0
10790050,-0.7333333333333334,0.6000000000000001
10729384,-0.4666666666666667,0.46666666666666656
9355309,0.8666666666666667,0.8666666666666667
10573408,0.7333333333333334,0.33333333333333326
10249389,-0.19999999999999996,-0.4666666666666667
11195103,-0.4666666666666667,-0.7333333333333334
10403399,0.46666666666666656,-0.06666666666666665
10684742,0.46666666666666656,0.46666666666666656
10911515,0.19999999999999996,0.46666666666666656
10622099,-0.7333333333333334,0.6000000000000001
9703927,-1.0,-1.0
9111018,-0.7333333333333334,0.7333333333333334
10943686,0.6000000000000001,0.33333333333333326
10832819,0.46666666666666656,-0.8666666666666667
10445465,0.46666666666666656,0.8666666666666667
10475540,0.7333333333333334,-0.8666666666666667
11090206,0.06666666666666665,0.33333333333333326
8549030,0.46666666666666656,0.33333333333333326
10108785,-0.7333333333333334,0.6000000000000001
10311977,-0.8666666666666667,0.7333333333333334
10678850,0.46666666666666656,0.46666666666666656
10664486,0.46666666666666656,0.33333333333333326
10706008,-0.7333333333333334,0.7333333333333334
10910092,0.33333333333333326,0.33333333333333326
10275570,-0.6,0.8666666666666667
11087879,-0.7333333333333334,-0.8666666666666667
10636523,0.8666666666666667,0.33333333333333326
11038969,-0.7333333333333334,1.0
9195802,-0.8666666666666667,-0.06666666666666665
10733903,-0.8666666666666667,-1.0
8620682,0.46666666666666656,0.33333333333333326
11120898,0.46666666666666656,0.33333333333333326
10068302,-0.7333333333333334,0.8666666666666667
8655680,-0.8666666666666667,-0.4666666666666667
10380321,0.19999999999999996,0.46666666666666656
10282516,0.8666666666666667,0.7333333333333334
9348969,0.33333333333333326,0.8666666666666667
10671701,0.6000000000000001,0.33333333333333326
8631352,-0.7333333333333334,0.7333333333333334
9208284,-0.33333333333333337,0.8666666666666667
8181862,-1.0,0.33333333333333326
10783997,-0.33333333333333337,-0.33333333333333337
10186006,0.33333333333333326,0.33333333333333326
11211155,-1.0,0.6000000000000001
8706520,-0.8666666666666667,1.0
10540481,-0.8666666666666667,-0.33333333333333337
9067014,-0.06666666666666665,0.33333333333333326
10922775,-0.8666666666666667,0.7333333333333334
10176541,-1.0,0.33333333333333326
8423380,-0.8666666666666667,0.46666666666666656
10650115,0.33333333333333326,0.33333333333333326
10467699,-0.8666666666666667,0.46666666666666656
9070357,-0.8666666666666667,-0.8666666666666667
10424403,-0.33333333333333337,1.0
8869297,0.46666666666666656,0.33333333333333326
8504392,0.33333333333333326,-0.33333333333333337
8725539,-0.7333333333333334,0.6000000000000001
10460842,0.46666666666666656,0.33333333333333326
10566080,-0.8666666666666667,-0.8666666666666667
10029047,-0.8666666666666667,-0.06666666666666665
10685743,-0.8666666666666667,0.46666666666666656
8423387,-0.6,0.7333333333333334
10460409,0.33333333333333326,0.33333333333333326
10720239,-0.8666666666666667,0.6000000000000001
8721543,-0.7333333333333334,1.0
10922774,-1.0,-0.7333333333333334
9524569,0.6000000000000001,0.33333333333333326
9619614,-0.6,0.7333333333333334
9058636,-0.6,0.7333333333333334
9095315,0.7333333333333334,0.7333333333333334
9734544,-0.8666666666666667,0.33333333333333326
9996667,0.33333333333333326,0.33333333333333326
10867698,-0.8666666666666667,-0.8666666666666667
10623380,-0.33333333333333337,1.0
9808403,-0.7333333333333334,-0.19999999999999996
10146909,-0.8666666666666667,1.0
8945043,-0.8666666666666667,0.7333333333333334
11094416,0.33333333333333326,0.33333333333333326
10026508,-0.8666666666666667,0.6000000000000001
8744872,0.6000000000000001,0.33333333333333326
10014077,-0.7333333333333334,0.8666666666666667
11185282,-0.7333333333333334,-1.0
9158917,-1.0,0.46666666666666656
8543422,0.6000000000000001,0.33333333333333326
9232894,0.8666666666666667,0.33333333333333326
10872684,-0.8666666666666667,0.46666666666666656
10573410,0.6000000000000001,0.46666666666666656
10431339,-1.0,0.33333333333333326
9223933,0.46666666666666656,0.33333333333333326
9414776,-0.6,-1.0
8819849,0.33333333333333326,0.33333333333333326
10529445,-0.7333333333333334,0.7333333333333334
10803538,-0.8666666666666667,1.0
10777322,-0.4666666666666667,-0.8666666666666667
10803976,0.46666666666666656,0.33333333333333326
11024064,-0.7333333333333334,0.8666666666666667
8727981,0.19999999999999996,0.46666666666666656
9152764,-1.0,0.6000000000000001
10755804,-0.8666666666666667,-1.0
8630448,0.33333333333333326,0.33333333333333326
8902068,-0.8666666666666667,-0.6
9218569,0.46666666666666656,0.33333333333333326
10943677,-0.8666666666666667,0.6000000000000001
10733730,-0.6,1.0
10340037,-0.7333333333333334,0.7333333333333334
9763629,0.19999999999999996,0.33333333333333326
9865025,-0.6,0.7333333333333334
10347378,0.46666666666666656,0.46666666666666656
9250172,-0.4666666666666667,-0.8666666666666667
10885150,0.06666666666666665,-0.8666666666666667
10624894,0.33333333333333326,0.33333333333333326
9700247,-0.6,0.06666666666666665
9740825,0.46666666666666656,0.46666666666666656
10262106,1.0,0.6000000000000001
11183277,-0.8666666666666667,0.46666666666666656
10755197,0.7333333333333334,-1.0
9292655,0.7333333333333334,0.7333333333333334
9058635,-0.8666666666666667,-0.8666666666666667
10741273,-0.6,-1.0
10276261,0.33333333333333326,0.19999999999999996
8918462,-0.8666666666666667,0.46666666666666656
10592637,0.33333333333333326,0.33333333333333326
11109934,-0.7333333333333334,0.8666666666666667
10061897,-0.8666666666666667,0.8666666666666667
9898513,0.46666666666666656,0.33333333333333326
10910108,0.6000000000000001,0.33333333333333326
10401975,-1.0,0.7333333333333334
11152114,-1.0,-0.8666666666666667
10997312,0.33333333333333326,0.33333333333333326
9820699,0.33333333333333326,-0.06666666666666665
9387156,-0.8666666666666667,-0.19999999999999996
10796782,-0.4666666666666667,1.0
10811130,-0.33333333333333337,-0.33333333333333337
11026625,0.8666666666666667,0.33333333333333326
10380320,0.46666666666666656,0.33333333333333326
10258292,1.0,-0.06666666666666665
8953858,0.8666666666666667,0.8666666666666667
9886548,-0.8666666666666667,0.33333333333333326
8655796,0.19999999999999996,1.0
10742811,-0.7333333333333334,0.7333333333333334
10120976,0.46666666666666656,0.33333333333333326
10290370,-0.8666666666666667,0.46666666666666656
10950330,-0.7333333333333334,-0.8666666666666667
9378485,-1.0,0.7333333333333334
8346804,0.46666666666666656,0.33333333333333326
11056245,-1.0,0.7333333333333334
8766789,-1.0,0.6000000000000001
8645165,-0.7333333333333334,0.7333333333333334
9203814,0.33333333333333326,0.19999999999999996
9492341,-0.6,0.7333333333333334
10347373,-0.7333333333333334,0.6000000000000001
10930372,-0.33333333333333337,-0.33333333333333337
9569723,0.7333333333333334,0.33333333333333326
10052026,0.6000000000000001,0.6000000000000001
10453157,-0.6,0.8666666666666667
10748660,0.46666666666666656,0.33333333333333326
9197082,-1.0,1.0
9135804,0.33333333333333326,-1.0
10282835,0.8666666666666667,0.7333333333333334
10872694,0.33333333333333326,0.8666666666666667
10319468,-0.8666666666666667,0.6000000000000001
8775877,1.0,0.33333333333333326
10332639,-0.6,-0.8666666666666667
9390234,-0.8666666666666667,-0.19999999999999996
10410743,-1.0,-0.8666666666666667
10614388,0.46666666666666656,0.33333333333333326
8660858,0.33333333333333326,0.33333333333333326
9955869,-0.8666666666666667,-0.8666666666666667
10354007,-1.0,0.46666666666666656
11127496,-0.4666666666666667,1.0
11096631,0.33333333333333326,0.8666666666666667
9032513,0.33333333333333326,-0.19999999999999996
10482556,-0.8666666666666667,-0.8666666666666667
8898798,-0.8666666666666667,0.33333333333333326
10792118,-0.8666666666666667,1.0
8548828,-0.4666666666666667,0.8666666666666667
9760681,-0.4666666666666667,0.8666666666666667
10504622,0.33333333333333326,0.33333333333333326
10733266,-0.8666666666666667,-1.0
10674910,0.33333333333333326,0.33333333333333326
9962485,-0.8666666666666667,1.0
10235643,-1.0,0.33333333333333326
10636515,-0.8666666666666667,-1.0
10354051,-0.8666666666666667,0.6000000000000001
9928341,-0.7333333333333334,0.8666666666666667
8674837,-0.4666666666666667,1.0
10902602,-0.6,0.8666666666666667
8694334,0.33333333333333326,-0.8666666666666667
10586020,-0.6,1.0
11195610,0.7333333333333334,0.7333333333333334
10614913,-0.7333333333333334,0.7333333333333334
8249897,-0.8666666666666667,-0.4666666666666667
10067627,-1.0,-0.8666666666666667
10037641,-0.06666666666666665,0.33333333333333326
8930223,-0.7333333333333334,0.7333333333333334
10368810,-1.0,0.7333333333333334
10839946,-0.8666666666666667,0.46666666666666656
11011256,0.7333333333333334,0.33333333333333326
11109783,-0.06666666666666665,0.6000000000000001
11138201,0.46666666666666656,0.33333333333333326
10790051,-1.0,0.33333333333333326
9864842,0.33333333333333326,0.33333333333333326
9015101,0.46666666666666656,0.33333333333333326
10289868,0.46666666666666656,0.46666666666666656
9734285,0.8666666666666667,0.7333333333333334
9456799,0.33333333333333326,0.46666666666666656
9955310,-0.4666666666666667,1.0
9798857,0.46666666666666656,0.33333333333333326
10658080,-0.8666666666666667,0.8666666666666667
10402926,-0.8666666666666667,1.0
8655843,0.19999999999999996,0.33333333333333326
9058410,-0.8666666666666667,-0.8666666666666667
10437844,-0.7333333333333334,0.7333333333333334
8887090,0.6000000000000001,0.33333333333333326
9934539,0.7333333333333334,0.7333333333333334
10665350,0.33333333333333326,0.33333333333333326
9402956,-0.8666666666666667,1.0
8745298,-0.7333333333333334,1.0
10095761,0.46666666666666656,0.33333333333333326
9292656,0.7333333333333334,0.33333333333333326
9526455,-1.0,-0.8666666666666667
11017903,0.06666666666666665,-0.8666666666666667
9824411,-0.19999999999999996,1.0
10839964,-1.0,0.46666666666666656
10262112,-0.8666666666666667,-0.4666666666666667
10867695,-0.8666666666666667,-0.8666666666666667
8666774,-0.7333333333333334,0.6000000000000001
10506926,-0.33333333333333337,0.46666666666666656
10867694,-0.8666666666666667,-1.0
9940578,0.33333333333333326,-0.19999999999999996
9962083,-1.0,-0.8666666666666667
10937164,0.8666666666666667,0.7333333333333334
10521552,-0.7333333333333334,0.7333333333333334
10120979,0.8666666666666667,-0.7333333333333334
10803977,-0.7333333333333334,0.7333333333333334
9307909,0.7333333333333334,0.7333333333333334
11087863,-0.8666666666666667,-0.6
10319466,-1.0,-1.0
10559377,0.6000000000000001,0.33333333333333326
10327697,-1.0,-0.8666666666666667
10740439,-0.8666666666666667,0.06666666666666665
9043217,0.46666666666666656,0.33333333333333326
11115456,0.19999999999999996,0.33333333333333326
10667764,-0.8666666666666667,1.0
11151517,-0.8666666666666667,0.19999999999999996
10593428,-0.8666666666666667,0.6000000000000001
9183602,-0.8666666666666667,1.0
9844344,-1.0,-0.8666666666666667
10313506,-0.8666666666666667,1.0
10888281,-0.33333333333333337,0.46666666666666656
8620690,0.7333333333333334,0.33333333333333326
11029913,-1.0,0.6000000000000001
10720238,0.33333333333333326,0.33333333333333326
8903854,-0.4666666666666667,1.0
11144714,0.46666666666666656,0.33333333333333326
10262756,-0.7333333333333334,-0.8666666666666667
10742654,-0.7333333333333334,-0.7333333333333334
9524373,-0.33333333333333337,-1.0
10055544,-0.7333333333333334,0.7333333333333334
11061537,-0.8666666666666667,-0.8666666666666667
10748658,1.0,-0.19999999999999996
10636527,0.46666666666666656,0.33333333333333326
10762450,0.8666666666666667,0.33333333333333326
11138337,-1.0,-0.8666666666666667
9949640,-0.06666666666666665,0.33333333333333326
10915605,0.46666666666666656,-0.8666666666666667
9298766,-0.8666666666666667,1.0
10108783,-1.0,-1.0
9785892,-0.8666666666666667,0.6000000000000001
9649431,0.33333333333333326,0.33333333333333326
10867420,-1.0,0.6000000000000001
10541053,-0.8666666666666667,0.6000000000000001
9374394,0.46666666666666656,0.33333333333333326
8595206,0.33333333333333326,0.33333333333333326
10206625,-0.06666666666666665,0.46666666666666656
10770184,-0.7333333333333334,0.7333333333333334
10851416,0.46666666666666656,-1.0
9916435,-1.0,0.7333333333333334
9560996,-0.7333333333333334,1.0
9015630,-0.6,1.0
10614915,0.46666666666666656,-0.8666666666666667
9830577,-1.0,-0.8666666666666667
10269451,-1.0,0.46666666666666656
10811126,-0.8666666666666667,-0.8666666666666667
10642957,0.6000000000000001,0.33333333333333326
10453562,-1.0,-1.0
11043307,-0.6,-0.8666666666666667
11024405,-0.8666666666666667,-0.8666666666666667
8799650,-0.8666666666666667,0.46666666666666656
11037664,0.6000000000000001,-0.06666666666666665
11163763,0.8666666666666667,0.33333333333333326
10755817,0.46666666666666656,-0.33333333333333337
9542481,0.6000000000000001,0.33333333333333326
10749775,0.33333333333333326,0.33333333333333326
10978196,-0.33333333333333337,-0.8666666666666667
10311036,0.33333333333333326,0.33333333333333326
10405819,0.46666666666666656,0.6000000000000001
10490306,1.0,-1.0
10957433,0.46666666666666656,0.33333333333333326
11188589,-0.7333333333333334,0.7333333333333334
11160921,0.33333333333333326,0.7333333333333334
10665343,-0.33333333333333337,-0.8666666666666667
